번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
1980,코  피씨엘,사업보고서 (2023.12),피씨엘,2024.03.21,정연,01051092,20240320002046
1981,코  한빛레이저,사업보고서 (2023.12),한빛레이저,2024.03.21,정연,00607496,20240320002046
1982,유  동인기연,사업보고서 (2023.12),동인기연,2024.03.21,연,00367710,20240320002046
1983,코  케이엔에스,사업보고서 (2023.12),케이엔에스,2024.03.21,연,01402995,20240320002046
1984,코  SG&G,사업보고서 (2023.12),SG&G,2024.03.21,연,00264714,20240320002046
1985,코  DH오토웨어,사업보고서 (2023.12),DH오토웨어,2024.03.21,정연,00110583,20240320002046
1986,코  플레이위드,사업보고서 (2023.12),플레이위드,2024.03.21,,00138367,20240320002046
1987,코  강동씨앤엘,사업보고서 (2023.12),강동씨앤엘,2024.03.21,,01032583,20240320002046
1988,코  헥토파이낸셜,사업보고서 (2023.12),헥토파이낸셜,2024.03.21,연,00763701,20240320002046
1989,코  부방,사업보고서 (2023.12),부방,2024.03.21,연,00243067,20240320002046
1990,코  서울반도체,사업보고서 (2023.12),서울반도체,2024.03.20,연,00130763,20240320002046
1991,유  한국가스공사,사업보고서 (2023.12),한국가스공사,2024.03.20,정연,00261285,20240320002046
1992,유  대동,[기재정정]사업보고서 (2023.12),대동,2024.03.20,연,00109286,20240320002046
1993,코  진시스템,사업보고서 (2023.12),진시스템,2024.03.20,연,01437858,20240320002046
1994,유  바이오노트,[기재정정]사업보고서 (2023.12),바이오노트,2024.03.20,정연,00622787,20240320002046
1995,코  카카오게임즈,사업보고서 (2023.12),카카오게임즈,2024.03.20,정연,01137383,20240320002046
1996,유  케이티,[기재정정]사업보고서 (2023.12),케이티,2024.03.20,연,00190321,20240320002046
1997,유  코오롱글로벌,사업보고서 (2023.12),코오롱글로벌,2024.03.20,정연,00152880,20240320002046
1998,코  진매트릭스,사업보고서 (2023.12),진매트릭스,2024.03.20,,00552992,20240320002046
1999,코  베뉴지  IR,사업보고서 (2023.12),베뉴지,2024.03.20,정연,00267906,20240320002046
2000,코  휴네시온,사업보고서 (2023.12),휴네시온,2024.03.20,연,01251577,20240320002046
2001,코  서울바이오시스,사업보고서 (2023.12),서울바이오시스,2024.03.20,연,00488402,20240320001890
2002,코  바른손,사업보고서 (2023.12),바른손,2024.03.20,연,00122205,20240320001890
2003,넥  아이엠지티,사업보고서 (2023.12),아이엠지티,2024.03.20,정,01579020,20240320001890
2004,유  HDC현대산업개발,사업보고서 (2023.12),HDC현대산업개발,2024.03.20,정연,01310269,20240320001890
2005,코  위지윅스튜디오,사업보고서 (2023.12),위지윅스튜디오,2024.03.20,정연,01276327,20240320001890
2006,코  디에이테크놀로지  IR,사업보고서 (2023.12),디에이테크놀로지,2024.03.20,연,00660121,20240320001890
2007,유  코오롱,사업보고서 (2023.12),코오롱,2024.03.20,정연,00152862,20240320001890
2008,유  카카오  IR,사업보고서 (2023.12),카카오,2024.03.20,정연,00258801,20240320001890
2009,코  디모아,사업보고서 (2023.12),디모아,2024.03.20,연,00125725,20240320001890
2010,코  뉴프렉스,사업보고서 (2023.12),뉴프렉스,2024.03.20,연,00493510,20240320001890
2011,코  큐브엔터,사업보고서 (2023.12),큐브엔터,2024.03.20,연,00985686,20240320001890
2012,유  코오롱모빌리티그룹,사업보고서 (2023.12),코오롱모빌리티그룹,2024.03.20,연,01712485,20240320001890
2013,코  뉴온,사업보고서 (2023.12),뉴온,2024.03.20,연,00809429,20240320001890
2014,유  삼성제약,사업보고서 (2023.12),삼성제약,2024.03.20,,00126414,20240320001890
2015,코  고바이오랩,사업보고서 (2023.12),고바이오랩,2024.03.20,정연,01399071,20240320001890
2016,코  탑코미디어,사업보고서 (2023.12),탑코미디어,2024.03.20,연,00608699,20240320001890
2017,코  유진기업,사업보고서 (2023.12),유진기업,2024.03.20,연,00184667,20240320001890
2018,코  제이엘케이,사업보고서 (2023.12),제이엘케이,2024.03.20,연,01153293,20240320001890
2019,코  네오위즈홀딩스,사업보고서 (2023.12),네오위즈홀딩스,2024.03.20,연,00266952,20240320001890
2020,유  DB하이텍,사업보고서 (2023.12),DB하이텍,2024.03.20,정연,00160843,20240320001890
2021,코  듀켐바이오,[기재정정]사업보고서 (2023.12),듀켐바이오,2024.03.20,정,00867034,20240320001890
2022,코  휴온스글로벌  IR,사업보고서 (2023.12),휴온스글로벌,2024.03.20,정연,00228059,20240320001890
2023,유  미래에셋생명,사업보고서 (2023.12),미래에셋생명,2024.03.20,정연,00112332,20240320001890
2024,코  에이치피오,사업보고서 (2023.12),에이치피오,2024.03.20,정연,01068737,20240320001890
2025,코  지니너스,사업보고서 (2023.12),지니너스,2024.03.20,연,01494154,20240320001890
2026,코  시지트로닉스,사업보고서 (2023.12),시지트로닉스,2024.03.20,정,01284751,20240320001890
2027,코  코오롱티슈진,사업보고서 (2023.12),코오롱티슈진,2024.03.20,,01245062,20240320001890
2028,코  하림지주,사업보고서 (2023.12),하림지주,2024.03.20,연,00148364,20240320001890
2029,코  삼기,사업보고서 (2023.12),삼기,2024.03.20,연,00799177,20240320001890
2030,코  헥토이노베이션,사업보고서 (2023.12),헥토이노베이션,2024.03.20,연,01013311,20240320001890
2031,코  엠아이큐브솔루션,사업보고서 (2023.12),엠아이큐브솔루션,2024.03.20,,01497142,20240320001890
2032,유  CJ,사업보고서 (2023.12),CJ,2024.03.20,연,00148540,20240320001890
2033,코  KG에코솔루션,사업보고서 (2023.12),KG에코솔루션,2024.03.20,정연,00366137,20240320001890
2034,기  티엘아이,사업보고서 (2023.12),티엘아이,2024.03.20,,00261887,20240320001890
2035,코  비츠로테크,사업보고서 (2023.12),비츠로테크,2024.03.20,연,00103644,20240320001890
2036,코  노을,사업보고서 (2023.12),노을,2024.03.20,정연,01494118,20240320001890
2037,코  싸이토젠,사업보고서 (2023.12),싸이토젠,2024.03.20,연,01046391,20240320001890
2038,코  세종텔레콤,사업보고서 (2023.12),세종텔레콤,2024.03.20,연,00268002,20240320001890
2039,코  LB인베스트먼트,사업보고서 (2023.12),LB인베스트먼트,2024.03.20,정연,00231901,20240320001890
2040,코  휴맥스홀딩스,사업보고서 (2023.12),휴맥스홀딩스,2024.03.20,연,00219440,20240320001890
2041,코  SG&G,[기재정정]사업보고서 (2022.12),SG&G,2024.03.20,연,00264714,20240320001890
2042,유  백광산업,사업보고서 (2023.12),백광산업,2024.03.20,연,00122472,20240320001890
2043,코  엑스큐어,사업보고서 (2023.12),엑스큐어,2024.03.20,연,00683007,20240320001890
2044,코  삼아제약,사업보고서 (2023.12),삼아제약,2024.03.20,연,00126788,20240320001890
2045,코  갤럭시아머니트리  IR,사업보고서 (2023.12),갤럭시아머니트리,2024.03.20,연,00587457,20240320001890
2046,코  빛과전자,사업보고서 (2023.12),빛과전자,2024.03.20,정연,00367482,20240320001890
2047,유  동원산업  IR,사업보고서 (2023.12),동원산업,2024.03.20,연,00118026,20240320001890
2048,코  진성티이씨,사업보고서 (2023.12),진성티이씨,2024.03.20,연,00174208,20240320001890
2049,유  제이준코스메틱,사업보고서 (2023.12),제이준코스메틱,2024.03.20,연,00136776,20240320001890
2050,유  콘텐트리중앙,사업보고서 (2023.12),콘텐트리중앙,2024.03.20,연,00203315,20240320001890
2051,코  휴맥스,[기재정정]사업보고서 (2023.12),휴맥스,2024.03.20,연,00787057,20240320001890
2052,코  코츠테크놀로지,사업보고서 (2023.12),코츠테크놀로지,2024.03.20,,00959210,20240320001890
2053,코  엔젯,사업보고서 (2023.12),엔젯,2024.03.20,,01587056,20240320001890
2054,코  와이솔,사업보고서 (2023.12),와이솔,2024.03.20,연,00759294,20240320001890
2055,유  엔씨소프트,사업보고서 (2023.12),엔씨소프트,2024.03.20,정연,00261443,20240320001890
2056,코  현대에이치티,사업보고서 (2023.12),현대에이치티,2024.03.20,,00255044,20240320001890
2057,코  대신밸런스제17호스팩,[기재정정]사업보고서 (2023.12),대신밸런스제17호스팩,2024.03.20,,01792825,20240320001890
2058,코  삼천당제약,사업보고서 (2023.12),삼천당제약,2024.03.20,연,00128546,20240320001890
2059,코  엔에스이엔엠,사업보고서 (2023.12),엔에스이엔엠,2024.03.20,정연,00543204,20240320001890
2060,코  네오위즈,사업보고서 (2023.12),네오위즈,2024.03.20,연,00628860,20240320001890
2061,코  유비쿼스,사업보고서 (2023.12),유비쿼스,2024.03.20,연,01203376,20240320001890
2062,유  현대엘리베이터,사업보고서 (2023.12),현대엘리베이터,2024.03.20,연,00164724,20240320001890
2063,코  나인테크,사업보고서 (2023.12),나인테크,2024.03.20,연,01208849,20240320001890
2064,유  두산,사업보고서 (2023.12),두산,2024.03.20,연,00117212,20240320001890
2065,코  유비쿼스홀딩스,사업보고서 (2023.12),유비쿼스홀딩스,2024.03.20,연,00411385,20240320001890
2066,코  신흥에스이씨,사업보고서 (2023.12),신흥에스이씨,2024.03.20,정연,00807379,20240320001890
2067,코  리더스코스메틱,사업보고서 (2023.12),리더스코스메틱,2024.03.20,정연,00180263,20240320001890
2068,코  예스티,사업보고서 (2023.12),예스티,2024.03.20,연,00530556,20240320001890
2069,유  케이티스카이라이프,[첨부정정]사업보고서 (2023.12),케이티스카이라이프,2024.03.20,연,00349097,20240320001890
2070,코  인성정보,사업보고서 (2023.12),인성정보,2024.03.20,연,00229021,20240320001890
2071,코  LK삼양,사업보고서 (2023.12),LK삼양,2024.03.20,정연,00992543,20240320001890
2072,유  이마트  IR,[첨부정정]사업보고서 (2023.12),이마트,2024.03.20,연,00872984,20240320001890
2073,유  케이씨  IR,사업보고서 (2023.12),케이씨,2024.03.20,연,00209780,20240320001890
2074,유  쿠쿠홈시스,사업보고서 (2023.12),쿠쿠홈시스,2024.03.20,연,01267684,20240320001890
2075,코  오텍,사업보고서 (2023.12),오텍,2024.03.20,연,00397289,20240320001890
2076,코  힘스,사업보고서 (2023.12),힘스,2024.03.20,연,00556712,20240320001890
2077,코  셀리드,사업보고서 (2023.12),셀리드,2024.03.20,정,01235296,20240320001890
2078,코  삼영엠텍,사업보고서 (2023.12),삼영엠텍,2024.03.20,연,00250614,20240320001890
2079,코  대신밸런스제17호스팩,사업보고서 (2023.12),대신밸런스제17호스팩,2024.03.20,정,01792825,20240320001890
2080,코  모베이스전자,사업보고서 (2023.12),모베이스전자,2024.03.20,연,00137234,20240320001890
2081,코  소룩스,[기재정정]사업보고서 (2023.12),소룩스,2024.03.20,,00605522,20240320001890
2082,유  코오롱인더,사업보고서 (2023.12),코오롱인더,2024.03.20,연,00795135,20240320001890
2083,코  에스제이그룹,사업보고서 (2023.12),에스제이그룹,2024.03.20,정연,01222432,20240320001890
2084,코  동화기업,사업보고서 (2023.12),동화기업,2024.03.20,연,00173032,20240320001890
2085,코  투비소프트,사업보고서 (2023.12),투비소프트,2024.03.20,연,00596260,20240320001890
2086,코  에이디테크놀로지,사업보고서 (2023.12),에이디테크놀로지,2024.03.20,연,00657002,20240320001890
2087,코  랩지노믹스,사업보고서 (2023.12),랩지노믹스,2024.03.20,연,00545114,20240320001890
2088,기  대신밸런스제13호기업인수목적,사업보고서 (2023.12),대신밸런스제13호기업인수목적,2024.03.20,,01675014,20240320001890
2089,코  위닉스,사업보고서 (2023.12),위닉스,2024.03.20,정연,00293886,20240320001890
2090,코  한송네오텍,[기재정정]사업보고서 (2023.12),한송네오텍,2024.03.20,연,01101722,20240320001890
2091,코  엔피,[기재정정]사업보고서 (2023.12),엔피,2024.03.20,연,01276901,20240320001890
2092,유  자화전자,사업보고서 (2023.12),자화전자,2024.03.20,연,00146861,20240320001890
2093,유  이마트  IR,[첨부정정]사업보고서 (2023.12),이마트,2024.03.20,정연,00872984,20240320001890
2094,코  인벤티지랩,사업보고서 (2023.12),인벤티지랩,2024.03.20,,01516456,20240320001890
2095,코  신화인터텍,사업보고서 (2023.12),신화인터텍,2024.03.20,연,00228350,20240320001890
2096,넥  볼빅,[기재정정]사업보고서 (2023.12),볼빅,2024.03.20,정연,00756163,20240320001890
2097,코  웹스,사업보고서 (2023.12),웹스,2024.03.20,연,00864338,20240320001890
2098,코  바이오니아  IR,사업보고서 (2023.12),바이오니아,2024.03.20,연,00326731,20240320001890
2099,코  덴티스,사업보고서 (2023.12),덴티스,2024.03.20,연,01187494,20240320001890
2100,코  소룩스,사업보고서 (2023.12),소룩스,2024.03.20,정,00605522,20240320001890
2101,코  큐알티,사업보고서 (2023.12),큐알티,2024.03.20,연,01033591,20240320001724
2102,코  체리부로,사업보고서 (2023.12),체리부로,2024.03.20,연,00216434,20240320001724
2103,유  넷마블,사업보고서 (2023.12),넷마블,2024.03.20,연,00904672,20240320001724
2104,코  그린생명과학,사업보고서 (2023.12),그린생명과학,2024.03.20,,00532059,20240320001724
2105,코  한컴위드,사업보고서 (2023.12),한컴위드,2024.03.20,정연,00363592,20240320001724
2106,코  율촌,사업보고서 (2023.12),율촌,2024.03.20,정연,00495633,20240320001724
2107,코  스타플렉스,사업보고서 (2023.12),스타플렉스,2024.03.20,연,00405959,20240320001724
2108,코  엔젠바이오,사업보고서 (2023.12),엔젠바이오,2024.03.20,연,01397903,20240320001724
2109,유  종근당홀딩스,사업보고서 (2023.12),종근당홀딩스,2024.03.20,연,00149354,20240320001724
2110,코  에코프로  IR,사업보고서 (2023.12),에코프로,2024.03.20,정연,00536541,20240320001724
2111,코  아미코젠,사업보고서 (2023.12),아미코젠,2024.03.20,연,00545734,20240320001724
2112,코  리메드,사업보고서 (2023.12),리메드,2024.03.20,정연,01275665,20240320001724
2113,코  이노와이어리스,사업보고서 (2023.12),이노와이어리스,2024.03.20,정연,00462121,20240320001724
2114,코  필옵틱스,사업보고서 (2023.12),필옵틱스,2024.03.20,연,00938721,20240320001724
2115,유  이건산업,사업보고서 (2023.12),이건산업,2024.03.20,연,00145446,20240320001724
2116,유  두산로보틱스,사업보고서 (2023.12),두산로보틱스,2024.03.20,연,01105153,20240320001724
2117,코  코아시아,사업보고서 (2023.12),코아시아,2024.03.20,연,00271501,20240320001724
2118,코  아이앤씨,사업보고서 (2023.12),아이앤씨,2024.03.20,연,00365758,20240320001724
2119,코  씨싸이트  IR,사업보고서 (2023.12),씨싸이트,2024.03.20,정연,00492706,20240320001724
2120,코  코미팜,사업보고서 (2023.12),코미팜,2024.03.20,연,00187415,20240320001724
2121,코  비엘팜텍,사업보고서 (2023.12),비엘팜텍,2024.03.20,연,00384717,20240320001724
2122,코  캔버스엔,사업보고서 (2023.12),캔버스엔,2024.03.20,정,00550082,20240320001724
2123,코  에스씨엠생명과학,사업보고서 (2023.12),에스씨엠생명과학,2024.03.20,,01110474,20240320001724
2124,유  아주스틸,사업보고서 (2023.12),아주스틸,2024.03.20,연,00486705,20240320001724
2125,코  한글과컴퓨터,사업보고서 (2023.12),한글과컴퓨터,2024.03.20,연,00204262,20240320001724
2126,코  파수,사업보고서 (2023.12),파수,2024.03.20,정연,00638487,20240320001724
2127,유  에넥스,사업보고서 (2023.12),에넥스,2024.03.20,정연,00139764,20240320001724
2128,유  동아쏘시오홀딩스,사업보고서 (2023.12),동아쏘시오홀딩스,2024.03.20,연,00116824,20240320001724
2129,유  우진플라임,사업보고서 (2023.12),우진플라임,2024.03.20,정연,00303217,20240320001724
2130,코  아이씨에이치,사업보고서 (2023.12),아이씨에이치,2024.03.20,연,01302853,20240320001724
2131,유  아센디오,사업보고서 (2023.12),아센디오,2024.03.20,정연,00145437,20240320001724
2132,유  케이티스카이라이프,사업보고서 (2023.12),케이티스카이라이프,2024.03.20,정연,00349097,20240320001724
2133,코  와이씨,[기재정정]사업보고서 (2023.12),와이씨,2024.03.20,연,01109539,20240320001724
2134,유  HD현대건설기계,사업보고서 (2023.12),HD현대건설기계,2024.03.20,연,01205842,20240320001724
2135,코  이건홀딩스,사업보고서 (2023.12),이건홀딩스,2024.03.20,연,00184889,20240320001724
2136,코  제주맥주,사업보고서 (2023.12),제주맥주,2024.03.20,연,01230255,20240320001724
2137,코  제일일렉트릭,사업보고서 (2023.12),제일일렉트릭,2024.03.20,,00148470,20240320001724
2138,코  경남제약,사업보고서 (2023.12),경남제약,2024.03.20,연,00307028,20240320001724
2139,넥  안지오랩,사업보고서 (2023.12),안지오랩,2024.03.20,,01115044,20240320001724
2140,코  초록뱀미디어,사업보고서 (2023.12),초록뱀미디어,2024.03.20,연,00299464,20240320001724
2141,코  아이큐어,사업보고서 (2023.12),아이큐어,2024.03.20,연,00554352,20240320001724
2142,유  SK디스커버리,사업보고서 (2023.12),SK디스커버리,2024.03.20,연,00131832,20240320001724
2143,코  시큐브,사업보고서 (2023.12),시큐브,2024.03.20,,00402110,20240320001724
2144,코  제닉,사업보고서 (2023.12),제닉,2024.03.20,연,00624998,20240320001724
2145,기  쌍용씨앤이,사업보고서 (2023.12),쌍용씨앤이,2024.03.20,정연,00138224,20240320001724
2146,코  엑스플러스,사업보고서 (2023.12),엑스플러스,2024.03.20,,01514698,20240320001724
2147,유  범양건영,사업보고서 (2023.12),범양건영,2024.03.20,연,00122694,20240320001724
2148,코  HLB생명과학,사업보고서 (2023.12),HLB생명과학,2024.03.20,연,00365590,20240320001724
2149,코  도이치모터스,사업보고서 (2023.12),도이치모터스,2024.03.20,연,00449379,20240320001724
2150,유  강남제비스코,사업보고서 (2023.12),강남제비스코,2024.03.20,연,00100939,20240320001724
2151,유  한일홀딩스,사업보고서 (2023.12),한일홀딩스,2024.03.20,연,00162993,20240320001724
2152,코  제너셈,사업보고서 (2023.12),제너셈,2024.03.20,연,00666204,20240320001724
2153,유  대동,사업보고서 (2023.12),대동,2024.03.20,정연,00109286,20240320001724
2154,유  녹십자홀딩스,사업보고서 (2023.12),녹십자홀딩스,2024.03.20,연,00108135,20240320001724
2155,코  헬릭스미스,사업보고서 (2023.12),헬릭스미스,2024.03.20,정연,00359395,20240320001724
2156,유  흥아해운,사업보고서 (2023.12),흥아해운,2024.03.20,연,00167208,20240320001724
2157,넥  바이오인프라생명과학,사업보고서 (2023.12),바이오인프라생명과학,2024.03.20,,01130885,20240320001724
2158,코  HLB제넥스,사업보고서 (2023.12),HLB제넥스,2024.03.20,연,00983916,20240320001724
2159,코  브이티,사업보고서 (2023.12),브이티,2024.03.20,연,00150165,20240320001724
2160,코  티에스아이,사업보고서 (2023.12),티에스아이,2024.03.20,연,01139035,20240320001724
2161,코  썸에이지,사업보고서 (2023.12),썸에이지,2024.03.20,정연,01049422,20240320001724
2162,코  아스플로,사업보고서 (2023.12),아스플로,2024.03.20,연,00561732,20240320001724
2163,유  AJ네트웍스,사업보고서 (2023.12),AJ네트웍스,2024.03.20,연,00365387,20240320001724
2164,기  풀무원식품,사업보고서 (2023.12),풀무원식품,2024.03.20,연,00684732,20240320001724
2165,코  휴먼테크놀로지  IR,사업보고서 (2023.12),휴먼테크놀로지,2024.03.20,연,00861997,20240320001724
2166,코  인텍플러스,사업보고서 (2023.12),인텍플러스,2024.03.20,연,00479787,20240320001724
2167,유  CJ대한통운,[기재정정]사업보고서 (2023.12),CJ대한통운,2024.03.20,연,00113410,20240320001724
2168,코  대원,사업보고서 (2023.12),대원,2024.03.20,연,00111838,20240320001724
2169,코  엔브이에이치코리아,사업보고서 (2023.12),엔브이에이치코리아,2024.03.20,연,00146436,20240320001724
2170,코  진로발효,사업보고서 (2023.12),진로발효,2024.03.20,연,00170877,20240320001724
2171,코  이상네트웍스,사업보고서 (2023.12),이상네트웍스,2024.03.20,연,00454399,20240320001724
2172,코  한성크린텍,사업보고서 (2023.12),한성크린텍,2024.03.20,연,00389998,20240320001724
2173,유  까뮤이앤씨,사업보고서 (2023.12),까뮤이앤씨,2024.03.20,연,00129420,20240320001724
2174,유  태영건설,사업보고서 (2023.12),태영건설,2024.03.20,정연,00153861,20240320001724
2175,코  특수건설,사업보고서 (2023.12),특수건설,2024.03.20,연,00186939,20240320001724
2176,코  지놈앤컴퍼니,사업보고서 (2023.12),지놈앤컴퍼니,2024.03.20,연,01276026,20240320001724
2177,코  더네이쳐홀딩스,사업보고서 (2023.12),더네이쳐홀딩스,2024.03.20,정연,01214743,20240320001724
2178,코  AP시스템,사업보고서 (2023.12),AP시스템,2024.03.20,정연,01203808,20240320001724
2179,코  메디포스트,사업보고서 (2023.12),메디포스트,2024.03.20,연,00453929,20240320001724
2180,코  피제이메탈,사업보고서 (2023.12),피제이메탈,2024.03.20,연,00829380,20240320001724
2181,유  유니온머티리얼,사업보고서 (2023.12),유니온머티리얼,2024.03.20,연,00369833,20240320001724
2182,코  파버나인,사업보고서 (2023.12),파버나인,2024.03.20,연,00429694,20240320001724
2183,코  어보브반도체,사업보고서 (2023.12),어보브반도체,2024.03.20,연,00591441,20240320001724
2184,유  코스맥스비티아이,사업보고서 (2023.12),코스맥스비티아이,2024.03.20,연,00219574,20240320001724
2185,코  아이즈비전,사업보고서 (2023.12),아이즈비전,2024.03.20,연,00200910,20240320001724
2186,코  와이엔텍,사업보고서 (2023.12),와이엔텍,2024.03.20,연,00190756,20240320001724
2187,유  인지컨트롤스,사업보고서 (2023.12),인지컨트롤스,2024.03.20,연,00103510,20240320001724
2188,코  서린바이오,사업보고서 (2023.12),서린바이오,2024.03.20,연,00373447,20240320001724
2189,유  동양생명,사업보고서 (2023.12),동양생명,2024.03.20,정연,00117267,20240320001724
2190,코  대봉엘에스,사업보고서 (2023.12),대봉엘에스,2024.03.20,연,00442826,20240320001724
2191,유  서연,사업보고서 (2023.12),서연,2024.03.20,연,00163114,20240320001724
2192,코  테라젠이텍스,사업보고서 (2023.12),테라젠이텍스,2024.03.20,연,00249894,20240320001724
2193,유  SK스퀘어,사업보고서 (2023.12),SK스퀘어,2024.03.20,정연,01596425,20240320001724
2194,유  인터지스,사업보고서 (2023.12),인터지스,2024.03.20,정연,00151368,20240320001724
2195,유  유성기업,사업보고서 (2023.12),유성기업,2024.03.20,연,00174004,20240320001724
2196,코  성일하이텍,[기재정정]사업보고서 (2023.12),성일하이텍,2024.03.20,연,01274329,20240320001724
2197,코  상신이디피,사업보고서 (2023.12),상신이디피,2024.03.20,정연,00480783,20240320001724
2198,코  현대무벡스,사업보고서 (2023.12),현대무벡스,2024.03.20,연,01358463,20240320001724
2199,코  넵튠,사업보고서 (2023.12),넵튠,2024.03.20,정연,01067808,20240320001724
2200,코  알티캐스트,[기재정정]사업보고서 (2023.12),알티캐스트,2024.03.20,연,00364254,20240320001724
2201,유  다우기술,사업보고서 (2023.12),다우기술,2024.03.20,연,00176914,20240320001542
2202,유  두올,사업보고서 (2023.12),두올,2024.03.20,연,00119672,20240320001542
2203,유  HDC랩스,사업보고서 (2023.12),HDC랩스,2024.03.20,연,00350312,20240320001542
2204,코  에스엠코어,사업보고서 (2023.12),에스엠코어,2024.03.20,연,00137915,20240320001542
2205,코  인포뱅크,사업보고서 (2023.12),인포뱅크,2024.03.20,연,00243757,20240320001542
2206,유  농심홀딩스,사업보고서 (2023.12),농심홀딩스,2024.03.20,연,00459871,20240320001542
2207,유  한일시멘트,사업보고서 (2023.12),한일시멘트,2024.03.20,연,01319808,20240320001542
2208,유  JB금융지주,사업보고서 (2023.12),JB금융지주,2024.03.20,정연,00980122,20240320001542
2209,유  잇츠한불,사업보고서 (2023.12),잇츠한불,2024.03.20,연,00911955,20240320001542
2210,코  HLB이노베이션,사업보고서 (2023.12),HLB이노베이션,2024.03.20,,00155586,20240320001542
2211,코  스코넥,사업보고서 (2023.12),스코넥,2024.03.20,정연,01290248,20240320001542
2212,코  아이윈,사업보고서 (2023.12),아이윈,2024.03.20,정연,00365624,20240320001542
2213,코  원익IPS,사업보고서 (2023.12),원익IPS,2024.03.20,연,01135941,20240320001542
2214,코  KX  IR,사업보고서 (2023.12),KX,2024.03.20,연,00657987,20240320001542
2215,유  바이오노트,사업보고서 (2023.12),바이오노트,2024.03.20,정연,00622787,20240320001542
2216,유  종근당바이오,사업보고서 (2023.12),종근당바이오,2024.03.20,,00390055,20240320001542
2217,코  메드팩토,사업보고서 (2023.12),메드팩토,2024.03.20,연,01336373,20240320001542
2218,유  HDC,사업보고서 (2023.12),HDC,2024.03.20,정연,00164636,20240320001542
2219,코  피에스텍,사업보고서 (2023.12),피에스텍,2024.03.20,연,00155638,20240320001542
2220,코  유진테크놀로지,사업보고서 (2023.12),유진테크놀로지,2024.03.20,연,01085026,20240320001542
2221,유  KH 필룩스,사업보고서 (2023.12),KH 필룩스,2024.03.20,연,00193009,20240320001542
2222,유  영풍제지,사업보고서 (2023.12),영풍제지,2024.03.20,정연,00141404,20240320001542
2223,코  티움바이오,사업보고서 (2023.12),티움바이오,2024.03.20,연,01335930,20240320001542
2224,유  한세예스24홀딩스,사업보고서 (2023.12),한세예스24홀딩스,2024.03.20,연,00161976,20240320001542
2225,코  셀바스AI,사업보고서 (2023.12),셀바스AI,2024.03.20,연,00666064,20240320001542
2226,코  스페코,사업보고서 (2023.12),스페코,2024.03.20,연,00136165,20240320001542
2227,유  현대위아,사업보고서 (2023.12),현대위아,2024.03.20,정연,00106623,20240320001542
2228,코  영화테크,사업보고서 (2023.12),영화테크,2024.03.20,정연,00659976,20240320001542
2229,유  F&F 홀딩스,사업보고서 (2023.12),F&F 홀딩스,2024.03.20,연,00126487,20240320001542
2230,유  한세엠케이,사업보고서 (2023.12),한세엠케이,2024.03.20,정연,00357360,20240320001542
2231,유  F&F,사업보고서 (2023.12),F&F,2024.03.20,연,01568413,20240320001542
2232,코  큐리옥스바이오시스템즈,사업보고서 (2023.12),큐리옥스바이오시스템즈,2024.03.20,정연,01498974,20240320001542
2233,코  프롬바이오,사업보고서 (2023.12),프롬바이오,2024.03.20,연,01217865,20240320001542
2234,코  본느,사업보고서 (2023.12),본느,2024.03.20,정연,01098792,20240320001542
2235,코  이녹스,사업보고서 (2023.12),이녹스,2024.03.20,연,00494476,20240320001542
2236,유  한진칼,[기재정정]사업보고서 (2023.12),한진칼,2024.03.20,연,00983040,20240320001542
2237,유  대덕전자,사업보고서 (2023.12),대덕전자,2024.03.20,연,01478712,20240320001542
2238,코  모아라이프플러스,사업보고서 (2023.12),모아라이프플러스,2024.03.20,연,00587925,20240320001542
2239,유  서연이화,사업보고서 (2023.12),서연이화,2024.03.20,연,01036446,20240320001542
2240,코  코셈,사업보고서 (2023.12),코셈,2024.03.20,정,01493793,20240320001542
2241,코  하나마이크론,사업보고서 (2023.12),하나마이크론,2024.03.20,연,00445054,20240320001542
2242,코  셀바스헬스케어,사업보고서 (2023.12),셀바스헬스케어,2024.03.20,연,01047451,20240320001542
2243,코  iMBC,사업보고서 (2023.12),iMBC,2024.03.20,연,00370006,20240320001542
2244,유  해태제과식품,사업보고서 (2023.12),해태제과식품,2024.03.20,연,00428321,20240320001542
2245,코  파로스아이바이오  IR,사업보고서 (2023.12),파로스아이바이오,2024.03.20,연,01495180,20240320001542
2246,코  지엔코,사업보고서 (2023.12),지엔코,2024.03.20,연,00258102,20240320001542
2247,넥  이비테크,사업보고서 (2023.12),이비테크,2024.03.20,,01116344,20240320001542
2248,코  엘앤씨바이오,사업보고서 (2023.12),엘앤씨바이오,2024.03.20,연,01181515,20240320001542
2249,코  케이바이오,사업보고서 (2023.12),케이바이오,2024.03.20,연,00255105,20240320001542
2250,넥  노드메이슨,사업보고서 (2023.12),노드메이슨,2024.03.20,연,01328170,20240320001542
2251,유  한국콜마,사업보고서 (2023.12),한국콜마,2024.03.20,정연,00939331,20240320001542
2252,유  SK리츠,사업보고서 (2023.12),SK리츠,2024.03.20,연,01535150,20240320001542
2253,유  코스맥스,사업보고서 (2023.12),코스맥스,2024.03.20,연,01009789,20240320001542
2254,넥  원포유,사업보고서 (2023.12),원포유,2024.03.20,정,00337296,20240320001542
2255,코  MIT,사업보고서 (2023.12),MIT,2024.03.20,정,00215976,20240320001542
