번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
2531,기  지엔텍홀딩스,[기재정정]사업보고서 (2004.12),지엔텍홀딩스,2006.03.02,,00210537,20060302000379
2532,기  제넥셀세인,사업보고서 (2005.12),제넥셀세인,2006.03.02,,00211271,20060302000207
2533,기  글로포스트,사업보고서 (2005.12),글로포스트,2006.02.28,연,00261188,20060228000438
2534,유  현대약품,사업보고서 (2005.11),현대약품,2006.02.28,,00164706,20060228000413
2535,기  현대페인트,사업보고서 (2005.11),현대페인트,2006.02.28,,00164955,20060228000340
2536,기  일화모직공업,사업보고서 (2005.11),일화모직공업,2006.02.28,,00146719,20060228000094
2537,유  서연,[첨부정정]사업보고서 (2004.12),서연,2006.02.22,연,00163114,20060222000415
2538,기  코캄,사업보고서 (2005.11),코캄,2006.02.20,,00299677,20060217000479
2539,기  한국인식기술,사업보고서 (2005.12),한국인식기술,2006.02.13,,00274289,20060213000423
2540,기  리얼티코리아제1호기업구조조정부동산투자,사업보고서 (2005.10),리얼티코리아제1호기업구조조정부동산투자,2006.01.31,,00436728,20060131000042
2541,기  한국기술산업,사업보고서 (2005.10),한국기술산업,2006.01.27,정,00110176,20060127000324
2542,기  피케이엘,사업보고서 (2005.10),피케이엘,2006.01.27,,00222213,20060127000156
2543,기  위너스인프라인,사업보고서 (2005.10),위너스인프라인,2006.01.27,연,00165200,20060127000083
2544,기  뉴비지니스시스템,사업보고서 (2005.10),뉴비지니스시스템,2006.01.27,,00329446,20060127000048
2545,코  농우바이오,사업보고서 (2005.10),농우바이오,2006.01.26,,00176835,20060126000019
2546,기  이롬텍,사업보고서 (2005.10),이롬텍,2006.01.26,,00348140,20060126000016
2547,유  롯데쇼핑  IR,[첨부정정]사업보고서 (2004.12),롯데쇼핑,2006.01.23,연,00120526,20060123000155
2548,기  유레스메리츠제1호,사업보고서 (2005.09),유레스메리츠제1호,2005.12.30,정,00458915,20051229000409
2549,코  아이씨디,사업보고서 (2005.09),아이씨디,2005.12.29,,00298377,20051229000360
2550,코  보성파워텍,사업보고서 (2005.09),보성파워텍,2005.12.29,,00267881,20051229000356
2551,코  브이티,사업보고서 (2005.09),브이티,2005.12.29,,00150165,20051229000300
2552,기  모아에스앤에스,[기재정정]사업보고서 (2004.12),모아에스앤에스,2005.12.29,연,00350251,20051229000290
2553,유  이건산업,사업보고서 (2005.09),이건산업,2005.12.29,정연,00145446,20051229000285
2554,기  유에이블,사업보고서 (2005.09),유에이블,2005.12.29,정,00416706,20051229000282
2555,코  티씨케이,사업보고서 (2005.09),티씨케이,2005.12.29,,00245472,20051229000226
2556,코  다산네트웍스  IR,사업보고서 (2005.09),다산네트웍스,2005.12.29,,00268251,20051229000202
2557,코  인터엠,사업보고서 (2005.09),인터엠,2005.12.29,,00145914,20051229000134
2558,유  에이프로젠바이오로직스,사업보고서 (2005.09),에이프로젠바이오로직스,2005.12.29,,00101044,20051229000110
2559,기  대한은박지,사업보고서 (2005.09),대한은박지,2005.12.29,연,00113173,20051229000085
2560,유  금비,사업보고서 (2005.09),금비,2005.12.29,,00168401,20051229000082
2561,코  이건홀딩스,사업보고서 (2005.09),이건홀딩스,2005.12.29,연,00184889,20051229000078
2562,코  소프트센,사업보고서 (2005.09),소프트센,2005.12.29,연,00204226,20051229000038
2563,유  신영와코루,사업보고서 (2005.09),신영와코루,2005.12.29,,00136624,20051229000005
2564,유  SUN&L,사업보고서 (2005.09),SUN&L,2005.12.28,연,00132211,20051228000323
2565,기  아시아퍼시픽14호선박투자회사,사업보고서 (2005.09),아시아퍼시픽14호선박투자회사,2005.12.28,,00533696,20051228000013
2566,기  두산건설  IR,[기재정정]사업보고서 (2004.12),두산건설,2005.12.27,연,00102760,20051227000270
2567,코  중앙에너비스,[기재정정]사업보고서 (2005.09),중앙에너비스,2005.12.27,,00149770,20051227000251
2568,코  중앙에너비스,사업보고서 (2005.09),중앙에너비스,2005.12.27,정,00149770,20051227000091
2569,유  방림,사업보고서 (2005.09),방림,2005.12.27,연,00122348,20051227000073
2570,유  성창기업지주,사업보고서 (2005.09),성창기업지주,2005.12.27,,00133335,20051227000011
2571,유  미원상사,사업보고서 (2005.09),미원상사,2005.12.27,연,00121932,20051226000316
2572,유  사조동아원,사업보고서 (2005.09),사조동아원,2005.12.23,,00137252,20051223000170
2573,기  아시아퍼시픽15호선박투자회사,[첨부정정]사업보고서 (2005.08),아시아퍼시픽15호선박투자회사,2005.12.01,,00533678,20051130000368
2574,기  아시아퍼시픽15호선박투자회사,사업보고서 (2005.08),아시아퍼시픽15호선박투자회사,2005.11.29,정,00533678,20051129000204
2575,기  미래엔,사업보고서 (2005.08),미래엔,2005.11.29,연,00112873,20051129000148
2576,기  코크렙제3호CR리츠,사업보고서 (2005.08),코크렙제3호CR리츠,2005.11.29,,00459589,20051129000105
2577,유  부광약품,[첨부정정]사업보고서 (2005.03),부광약품,2005.11.22,,00123718,20051122000037
2578,유  HD현대인프라코어,[첨부정정]사업보고서 (2004.12),HD현대인프라코어,2005.11.14,연,00344287,20051114001470
2579,기  엔도어즈,[기재정정]사업보고서 (2004.12),엔도어즈,2005.11.03,,00322461,20051103000032
2580,기  인터피온반도체,사업보고서 (2005.06),인터피온반도체,2005.10.08,연,00111591,20051007000307
2581,기  현주컴퓨터,사업보고서 (2005.06),현주컴퓨터,2005.10.01,,00244330,20050930000350
2582,기  조은저축은행,[첨부정정]사업보고서 (2005.06),조은저축은행,2005.09.30,,00136095,20050930000039
2583,코  파워로직스,[기재정정]사업보고서 (2005.06),파워로직스,2005.09.29,,00269612,20050929000027
2584,코  파워로직스,사업보고서 (2005.06),파워로직스,2005.09.29,정,00269612,20050929000002
2585,기  교보메리츠퍼스트기업구조조정부동산투자회사,사업보고서 (2005.06),교보메리츠퍼스트기업구조조정부동산투자회사,2005.09.29,,00386876,20050928000285
2586,기  애큐온저축은행,[기재정정]사업보고서 (2005.06),애큐온저축은행,2005.09.29,,00111014,20050928000321
2587,기  유니온상호저축은행,사업보고서 (2005.06),유니온상호저축은행,2005.09.28,,00172617,20050928000249
2588,코  유니크,사업보고서 (2005.06),유니크,2005.09.28,,00147152,20050928000229
2589,기  제일저축은행,사업보고서 (2005.06),제일저축은행,2005.09.28,연,00174129,20050928000227
2590,코  마크로젠,사업보고서 (2005.06),마크로젠,2005.09.28,,00261373,20050928000223
2591,코  TPC,사업보고서 (2005.06),TPC,2005.09.28,,00108649,20050928000218
2592,기  코크렙제1호기업구조조정부동산투자회사,사업보고서 (2005.06),코크렙제1호기업구조조정부동산투자회사,2005.09.28,,00398534,20050928000203
2593,기  솔로몬저축은행,사업보고서 (2005.06),솔로몬저축은행,2005.09.28,연,00189343,20050928000198
2594,기  애큐온저축은행,사업보고서 (2005.06),애큐온저축은행,2005.09.28,정,00111014,20050928000179
2595,기  맥쿼리센트럴오피스기업구조조정부동산투자회사,사업보고서 (2005.06),맥쿼리센트럴오피스기업구조조정부동산투자회사,2005.09.28,,00465410,20050928000164
2596,코  대아티아이  IR,사업보고서 (2005.06),대아티아이,2005.09.28,,00318316,20050928000147
2597,기  두함지개발,사업보고서 (2005.06),두함지개발,2005.09.28,,00131328,20050928000142
2598,기  부산저축은행,사업보고서 (2005.06),부산저축은행,2005.09.28,연,00124054,20050928000141
2599,코  푸른저축은행,사업보고서 (2005.06),푸른저축은행,2005.09.28,연,00124805,20050928000130
2600,코  양지사,사업보고서 (2005.06),양지사,2005.09.28,,00139685,20050928000107
2601,기  으뜸상호저축은행,사업보고서 (2005.06),으뜸상호저축은행,2005.09.28,,00148188,20050928000088
2602,기  아시아퍼시픽12호선박투자회사,사업보고서 (2005.06),아시아퍼시픽12호선박투자회사,2005.09.28,,00533836,20050928000085
2603,기  아시아퍼시픽11호선박투자회사,사업보고서 (2005.06),아시아퍼시픽11호선박투자회사,2005.09.28,,00533793,20050928000079
2604,기  남한제지,사업보고서 (2005.06),남한제지,2005.09.28,,00107923,20050928000071
2605,유  SH에너지화학,사업보고서 (2005.06),SH에너지화학,2005.09.28,연,00136457,20050928000038
2606,코  푸드웰,사업보고서 (2005.06),푸드웰,2005.09.28,,00165103,20050928000033
2607,유  세원정공,사업보고서 (2005.06),세원정공,2005.09.28,연,00134316,20050928000023
2608,유  체시스,사업보고서 (2005.06),체시스,2005.09.28,,00125576,20050928000014
2609,기  한솔아트원제지,사업보고서 (2005.06),한솔아트원제지,2005.09.28,연,00137702,20050928000012
2610,코  부방,사업보고서 (2005.06),부방,2005.09.28,,00243067,20050928000006
2611,유  신성통상,사업보고서 (2005.06),신성통상,2005.09.28,연,00136341,20050928000003
2612,기  모빌링크텔레콤,사업보고서 (2005.06),모빌링크텔레콤,2005.09.28,연,00263991,20050927000264
2613,기  대백저축은행,사업보고서 (2005.06),대백저축은행,2005.09.27,,00110060,20050927000188
2614,기  한진피앤씨,사업보고서 (2005.06),한진피앤씨,2005.09.27,,00163619,20050927000152
2615,기  조은저축은행,사업보고서 (2005.06),조은저축은행,2005.09.27,정,00136095,20050927000146
2616,기  서울상호저축은행,사업보고서 (2005.06),서울상호저축은행,2005.09.27,,00130815,20050927000127
2617,유  대한제분,사업보고서 (2005.06),대한제분,2005.09.27,연,00113243,20050927000119
2618,유  비비안,사업보고서 (2005.06),비비안,2005.09.27,연,00107677,20050927000105
2619,유  모나용평,사업보고서 (2005.06),모나용평,2005.09.27,,00365989,20050927000029
2620,유  만호제강,사업보고서 (2005.06),만호제강,2005.09.26,연,00120872,20050926000067
2621,기  진흥저축은행,사업보고서 (2005.06),진흥저축은행,2005.09.26,연,00150855,20050926000019
2622,기  한국저축은행,사업보고서 (2005.06),한국저축은행,2005.09.20,연,00104704,20050920000146
2623,코  KB오토시스,[기재정정]사업보고서 (2004.12),KB오토시스,2005.09.08,,00157539,20050908000165
2624,기  아시아퍼시픽13호선박투자회사,[기재정정]사업보고서 (2005.05),아시아퍼시픽13호선박투자회사,2005.08.30,,00533757,20050830000101
2625,기  아시아퍼시픽10호선박투자회사,사업보고서 (2005.05),아시아퍼시픽10호선박투자회사,2005.08.30,,00533580,20050829000277
2626,기  아시아퍼시픽13호선박투자회사,사업보고서 (2005.05),아시아퍼시픽13호선박투자회사,2005.08.30,정,00533757,20050829000262
2627,기  케이알라인,사업보고서 (2004.12),케이알라인,2005.08.26,,00318778,20050826000064
2628,기  화인파트너스,[기재정정]사업보고서 (2005.03),화인파트너스,2005.08.23,연,00104421,20050822000172
2629,기  플래닛팔이,[기재정정]사업보고서 (2004.12),플래닛팔이,2005.08.16,,00301626,20050816000873
2630,기  아이레보,[기재정정]사업보고서 (2004.12),아이레보,2005.08.13,,00451116,20050813000017
2631,기  유아이에너지,[기재정정]사업보고서 (2004.12),유아이에너지,2005.08.12,,00262123,20050812000432
2632,기  한샘닷컴,[첨부정정]사업보고서 (2004.12),한샘닷컴,2005.08.12,,00491965,20050811000381
2633,기  한샘닷컴,[첨부정정]사업보고서 (2004.12),한샘닷컴,2005.08.12,정,00491965,20050811000377
2634,기  두루넷,[첨부정정]사업보고서 (2004.12),두루넷,2005.08.08,연,00231239,20050808000174
2635,유  한화투자증권,[기재정정]사업보고서 (2005.03),한화투자증권,2005.08.05,연,00148610,20050805000202
2636,기  메리츠종합금융,[기재정정]사업보고서 (2005.03),메리츠종합금융,2005.08.02,정,00161639,20050802000159
2637,기  리얼티코리아제1호기업구조조정부동산투자,사업보고서 (2005.04),리얼티코리아제1호기업구조조정부동산투자,2005.07.27,,00436728,20050727000158
2638,유  대웅,[첨부정정]사업보고서 (2004.03),대웅,2005.07.27,연,00111810,20050727000117
2639,기  교보생명보험,[기재정정]사업보고서 (2005.03),교보생명보험,2005.07.19,연,00112882,20050719000101
2640,기  이지시스템,사업보고서 (2004.12),이지시스템,2005.07.15,,00312048,20050715000104
2641,기  유아이에너지,[기재정정]사업보고서 (2004.12),유아이에너지,2005.07.15,정,00262123,20050715000044
2642,기  한울정보기술,[기재정정]사업보고서 (2004.12),한울정보기술,2005.07.12,,00470254,20050712000038
2643,유  삼성증권,[기재정정]사업보고서 (2005.03),삼성증권,2005.07.05,연,00104856,20050705000213
2644,기  경향닷컴,사업보고서 (2005.03),경향닷컴,2005.07.01,,00348584,20050701000050
2645,기  덴소코리아,사업보고서 (2005.03),덴소코리아,2005.07.01,,00334244,20050630000389
2646,기  메리츠증권,[기재정정]사업보고서 (2005.03),메리츠증권,2005.06.30,,00163682,20050630000300
2647,유  한화에어로스페이스,[첨부정정]사업보고서 (2004.12),한화에어로스페이스,2005.06.30,연,00126566,20050630000219
2648,유  에스엘,[기재정정]사업보고서 (2005.03),에스엘,2005.06.30,연,00125521,20050630000186
2649,기  하나에프앤아이,사업보고서 (2005.03),하나에프앤아이,2005.06.30,,00170442,20050630000174
2650,유  에스엘,[기재정정]사업보고서 (2005.03),에스엘,2005.06.30,정연,00125521,20050630000150
2651,유  NH투자증권,사업보고서 (2005.03),NH투자증권,2005.06.30,연,00120182,20050629000425
2652,유  교보증권,사업보고서 (2005.03),교보증권,2005.06.30,연,00113359,20050629000447
2653,기  화인자산관리,사업보고서 (2005.03),화인자산관리,2005.06.30,연,00156521,20050629000422
2654,기  화인파트너스,사업보고서 (2005.03),화인파트너스,2005.06.30,정연,00104421,20050629000430
2655,기  NH농협증권,사업보고서 (2005.03),NH농협증권,2005.06.29,,00116860,20050629000403
2656,유  콜마홀딩스,사업보고서 (2005.03),콜마홀딩스,2005.06.29,연,00203290,20050629000450
2657,유  삼성증권,사업보고서 (2005.03),삼성증권,2005.06.29,정연,00104856,20050629000396
2658,기  아이엠투자증권,[기재정정]사업보고서 (2005.03),아이엠투자증권,2005.06.29,,00149327,20050629000382
2659,기  동양오리온투자증권(구:동양오리온투자신탁증권),사업보고서 (2005.03),동양오리온투자증권(구:동양오리온투자신탁증권),2005.06.29,연,00149901,20050629000380
2660,유  유안타증권,사업보고서 (2005.03),유안타증권,2005.06.29,연,00117601,20050629000375
2661,유  한국금융지주,사업보고서 (2005.03),한국금융지주,2005.06.29,연,00432102,20050629000374
2662,기  교보생명보험,사업보고서 (2005.03),교보생명보험,2005.06.29,정연,00112882,20050629000367
2663,기  스타리스,사업보고서 (2005.03),스타리스,2005.06.29,,00162878,20050629000365
2664,유  유나이티드,사업보고서 (2005.03),유나이티드,2005.06.29,,00158963,20050629000358
2665,유  DB손해보험,사업보고서 (2005.03),DB손해보험,2005.06.29,연,00159102,20050629000356
2666,유  오리엔트바이오,사업보고서 (2005.03),오리엔트바이오,2005.06.29,,00141626,20050629000353
2667,기  메리츠증권,사업보고서 (2005.03),메리츠증권,2005.06.29,정,00163682,20050629000343
2668,코  3S,사업보고서 (2005.03),3S,2005.06.29,,00378363,20050629000340
2669,기  케이비증권,사업보고서 (2005.03),케이비증권,2005.06.29,연,00164876,20050629000339
2670,코  메이슨캐피탈,사업보고서 (2005.03),메이슨캐피탈,2005.06.29,,00136101,20050629000315
2671,코  한국캐피탈,사업보고서 (2005.03),한국캐피탈,2005.06.29,연,00149594,20050629000313
2672,유  유진증권,사업보고서 (2005.03),유진증권,2005.06.29,연,00131054,20050629000305
2673,기  세신,사업보고서 (2005.03),세신,2005.06.29,,00133928,20050629000304
2674,유  한양증권,사업보고서 (2005.03),한양증권,2005.06.29,,00162416,20050629000300
2675,유  삼성화재해상보험,사업보고서 (2005.03),삼성화재해상보험,2005.06.29,연,00139214,20050629000294
2676,기  신한투자증권,사업보고서 (2005.03),신한투자증권,2005.06.29,연,00138321,20050629000286
2677,코  플루토스,사업보고서 (2005.03),플루토스,2005.06.29,,00110750,20050629000274
2678,유  신영증권,사업보고서 (2005.03),신영증권,2005.06.29,연,00136721,20050629000270
2679,유  키움증권,사업보고서 (2005.03),키움증권,2005.06.29,연,00296290,20050629000258
2680,기  메리츠종합금융,사업보고서 (2005.03),메리츠종합금융,2005.06.29,정,00161639,20050629000245
2681,유  미래에셋증권  IR,사업보고서 (2005.03),미래에셋증권,2005.06.29,연,00111722,20050629000242
2682,기  한일약품공업  IR,사업보고서 (2005.03),한일약품공업,2005.06.29,,00163044,20050629000241
2683,기  제일화재해상보험,사업보고서 (2005.03),제일화재해상보험,2005.06.29,연,00148744,20050629000224
2684,기  메리츠화재해상보험,사업보고서 (2005.03),메리츠화재해상보험,2005.06.29,,00117744,20050629000223
2685,기  휴리프,사업보고서 (2005.03),휴리프,2005.06.29,,00142698,20050629000216
2686,유  코리안리,사업보고서 (2005.03),코리안리,2005.06.29,,00113191,20050629000214
2687,유  삼성생명,사업보고서 (2005.03),삼성생명,2005.06.29,연,00126256,20050629000210
2688,기  그린손해보험,사업보고서 (2005.03),그린손해보험,2005.06.29,,00104971,20050629000209
2689,기  아이엠투자증권,사업보고서 (2005.03),아이엠투자증권,2005.06.29,정,00149327,20050629000201
2690,기  부산방직공업,사업보고서 (2005.03),부산방직공업,2005.06.29,,00124018,20050629000200
2691,기  케이비캐피탈,사업보고서 (2005.03),케이비캐피탈,2005.06.29,,00161408,20050629000199
2692,기  산은캐피탈,사업보고서 (2005.03),산은캐피탈,2005.06.29,연,00260356,20050629000193
2693,유  SK증권,사업보고서 (2005.03),SK증권,2005.06.29,,00131850,20050629000192
2694,유  대신증권,사업보고서 (2005.03),대신증권,2005.06.29,연,00110893,20050629000187
2695,유  국제약품,사업보고서 (2005.03),국제약품,2005.06.29,,00104722,20050629000185
2696,유  상상인증권,사업보고서 (2005.03),상상인증권,2005.06.29,,00112059,20050629000160
2697,유  유화증권,사업보고서 (2005.03),유화증권,2005.06.29,,00145190,20050629000155
2698,유  흥국화재,사업보고서 (2005.03),흥국화재,2005.06.29,,00103176,20050629000150
2699,유  한국주철관공업,사업보고서 (2005.03),한국주철관공업,2005.06.29,,00159573,20050629000139
2700,기  우리종합금융,사업보고서 (2005.03),우리종합금융,2005.06.29,,00104102,20050629000133
2701,유  부국증권,사업보고서 (2005.03),부국증권,2005.06.29,,00123772,20050629000130
2702,기  케이알,사업보고서 (2005.03),케이알,2005.06.29,,00242439,20050629000120
2703,유  동원금속,사업보고서 (2005.03),동원금속,2005.06.29,연,00118008,20050629000117
2704,기  신광기업,사업보고서 (2005.03),신광기업,2005.06.29,,00135670,20050630000091
2705,유  동화약품,사업보고서 (2005.03),동화약품,2005.06.29,,00119195,20050629000105
2706,기  아이엠증권,사업보고서 (2005.03),아이엠증권,2005.06.29,연,00148665,20050629000088
2707,유  부광약품,사업보고서 (2005.03),부광약품,2005.06.29,정,00123718,20050629000083
2708,기  케이디지엠텍,사업보고서 (2005.03),케이디지엠텍,2005.06.29,,00183215,20050629000081
2709,유  사조오양,사업보고서 (2005.03),사조오양,2005.06.29,,00141875,20050629000077
2710,유  일양약품,사업보고서 (2005.03),일양약품,2005.06.29,연,00146454,20050629000060
2711,코  에스씨디,사업보고서 (2005.03),에스씨디,2005.06.29,,00171867,20050629000059
2712,유  사조대림,사업보고서 (2005.03),사조대림,2005.06.29,,00109718,20050629000047
2713,기  KB손해보험,사업보고서 (2005.03),KB손해보험,2005.06.29,연,00120216,20050629000045
2714,유  DB금융투자,사업보고서 (2005.03),DB금융투자,2005.06.29,연,00115694,20050629000033
2715,유  한화투자증권,사업보고서 (2005.03),한화투자증권,2005.06.29,정연,00148610,20050629000019
2716,유  현대차증권,사업보고서 (2005.03),현대차증권,2005.06.29,,00137997,20050629000018
2717,유  에스엘,사업보고서 (2005.03),에스엘,2005.06.29,정연,00125521,20050629000015
2718,코  화성밸브,사업보고서 (2005.03),화성밸브,2005.06.29,,00217743,20050629000011
2719,기  하나IB증권,사업보고서 (2005.03),하나IB증권,2005.06.29,,00115038,20050629000003
2720,유  롯데손해보험,사업보고서 (2005.03),롯데손해보험,2005.06.29,,00113562,20050628000283
2721,유  한화손해보험,사업보고서 (2005.03),한화손해보험,2005.06.28,,00135917,20050628000241
2722,유  유유제약,사업보고서 (2005.03),유유제약,2005.06.28,,00144818,20050628000168
2723,유  대동전자,사업보고서 (2005.03),대동전자,2005.06.28,연,00157104,20050628000157
2724,유  현대해상,사업보고서 (2005.03),현대해상,2005.06.28,연,00164973,20050628000151
2725,유  이화산업,사업보고서 (2005.03),이화산업,2005.06.28,,00145686,20050628000095
2726,유  일동홀딩스,사업보고서 (2005.03),일동홀딩스,2005.06.28,연,00146083,20050628000068
2727,유  대구백화점,사업보고서 (2005.03),대구백화점,2005.06.28,연,00108977,20050628000061
2728,코  동일스틸럭스,사업보고서 (2005.03),동일스틸럭스,2005.06.28,,00172945,20050628000052
2729,코  대신정보통신,사업보고서 (2005.03),대신정보통신,2005.06.28,,00110875,20050628000017
2730,기  유레스메리츠제1호,사업보고서 (2005.03),유레스메리츠제1호,2005.06.27,,00458915,20050627000098
2731,기  대웅바이오,사업보고서 (2005.03),대웅바이오,2005.06.27,연,00111829,20050627000046
2732,유  대웅제약,사업보고서 (2005.03),대웅제약,2005.06.27,,00427483,20050627000045
2733,유  대웅,사업보고서 (2005.03),대웅,2005.06.27,연,00111810,20050627000041
2734,기  국제엘렉트릭코리아,사업보고서 (2005.03),국제엘렉트릭코리아,2005.06.27,,00218052,20050627000033
2735,기  레이더스컴퍼니,사업보고서 (2005.03),레이더스컴퍼니,2005.06.23,,00330017,20050623000179
2736,유  대교  IR,[기재정정]사업보고서 (2004.12),대교,2005.06.20,,00108913,20050620000083
2737,코  바른손,사업보고서 (2005.03),바른손,2005.06.17,,00122205,20050617000017
2738,기  선진지주,[기재정정]사업보고서 (2004.12),선진지주,2005.06.08,,00132114,20050608000038
2739,유  GS글로벌,[기재정정]사업보고서 (2004.12),GS글로벌,2005.06.07,연,00138190,20050607000226
2740,유  예스코홀딩스,[기재정정]사업보고서 (2004.12),예스코홀딩스,2005.05.31,,00105101,20050531000117
2741,유  현대지에프홀딩스,[기재정정]사업보고서 (2004.12),현대지에프홀딩스,2005.05.31,연,00105280,20050531000032
2742,기  아시아퍼시픽9호선박투자회사,사업보고서 (2005.02),아시아퍼시픽9호선박투자회사,2005.05.31,연,00510914,20050531000029
2743,기  포넷,[기재정정]사업보고서 (2004.12),포넷,2005.05.30,연,00328854,20050530000203
2744,유  제일파마홀딩스,[기재정정]사업보고서 (2004.12),제일파마홀딩스,2005.05.27,,00148443,20050527000263
2745,유  녹십자홀딩스,[기재정정]사업보고서 (2004.12),녹십자홀딩스,2005.05.27,연,00108135,20050527000249
2746,기  유티앤,사업보고서 (2004.12),유티앤,2005.05.27,,00264963,20050527000185
2747,기  코크렙제3호CR리츠,사업보고서 (2005.02),코크렙제3호CR리츠,2005.05.27,,00459589,20050527000183
2748,코  조아제약,[기재정정]사업보고서 (2004.12),조아제약,2005.05.26,연,00231831,20050526000081
2749,유  SPC삼립,[기재정정]사업보고서 (2004.12),SPC삼립,2005.05.26,,00125530,20050525000246
2750,기  엘지씨엔에스,[기재정정]사업보고서 (2004.12),엘지씨엔에스,2005.05.25,,00139834,20050524000265
2751,기  스포츠서울,[기재정정]사업보고서 (2004.12),스포츠서울,2005.05.24,,00298687,20050524000163
2752,기  국민신용정보,사업보고서 (2004.12),국민신용정보,2005.05.24,,00376541,20050524000065
2753,기  씨앤상선,[기재정정]사업보고서 (2004.12),씨앤상선,2005.05.23,연,00134060,20050523000128
2754,코  KH바텍,[기재정정]사업보고서 (2004.12),KH바텍,2005.05.18,,00378628,20050517000348
2755,기  쌈지,[기재정정]사업보고서 (2004.12),쌈지,2005.05.17,,00225140,20050517000270
2756,유  영풍제지,[첨부정정]사업보고서 (2004.12),영풍제지,2005.05.16,연,00141404,20050516001318
2757,유  HS애드,[기재정정]사업보고서 (2004.12),HS애드,2005.05.16,연,00140168,20050516001030
2758,유  HS화성,[기재정정]사업보고서 (2004.12),HS화성,2005.05.16,연,00174527,20050516000819
2759,기  케드콤,[기재정정]사업보고서 (2004.12),케드콤,2005.05.16,연,00159281,20050516000624
2760,코  유니셈,[기재정정]사업보고서 (2004.12),유니셈,2005.05.16,,00260569,20050516000490
2761,기  지오엠씨,[기재정정]사업보고서 (2004.12),지오엠씨,2005.05.16,연,00232317,20050516000329
2762,코  코나아이,[기재정정]사업보고서 (2004.12),코나아이,2005.05.14,,00349732,20050513002727
2763,유  종근당홀딩스,[첨부정정]사업보고서 (2004.12),종근당홀딩스,2005.05.13,연,00149354,20050513001820
2764,유  일신방직,[기재정정]사업보고서 (2004.12),일신방직,2005.05.13,연,00146269,20050513001746
2765,기  두루넷,[기재정정]사업보고서 (2004.12),두루넷,2005.05.13,정연,00231239,20050513001451
2766,유  서울식품공업,[기재정정]사업보고서 (2004.12),서울식품공업,2005.05.13,,00130879,20050513001387
2767,유  아세아제지,[기재정정]사업보고서 (2004.12),아세아제지,2005.05.13,연,00138729,20050513001011
2768,코  유아이디,[기재정정]사업보고서 (2004.12),유아이디,2005.05.13,,00400121,20050513000949
2769,코  APS,[기재정정]사업보고서 (2004.12),APS,2005.05.12,,00296078,20050512001215
2770,기  KEP전자,사업보고서 (2004.12),KEP전자,2005.05.12,,00159272,20050512001052
2771,기  코어비트,[기재정정]사업보고서 (2004.12),코어비트,2005.05.12,,00358095,20050512000881
2772,기  녹십자셀,[기재정정]사업보고서 (2004.12),녹십자셀,2005.05.12,연,00198378,20050512000831
2773,기  코리아로터리서비스,[기재정정]사업보고서 (2004.12),코리아로터리서비스,2005.05.12,연,00171052,20050512000286
2774,유  대한전선,[기재정정]사업보고서 (2004.12),대한전선,2005.05.11,연,00113207,20050511000904
2775,유  GS,[기재정정]사업보고서 (2004.12),GS,2005.05.11,연,00500254,20050510001497
2776,기  우신정보기술,사업보고서 (2004.12),우신정보기술,2005.05.11,,00268145,20050510001543
2777,기  케이티프리텔,[기재정정]사업보고서 (2004.12),케이티프리텔,2005.05.10,연,00244871,20050510000155
2778,기  인네트,[기재정정]사업보고서 (2004.12),인네트,2005.05.10,,00269339,20050510000025
2779,유  노루홀딩스,[기재정정]사업보고서 (2004.12),노루홀딩스,2005.05.10,연,00113508,20050509001151
2780,코  케이에스피,[기재정정]사업보고서 (2004.12),케이에스피,2005.05.09,,00328191,20050509000894
2781,기  세메스,[기재정정]사업보고서 (2004.12),세메스,2005.05.09,,00207737,20050509000826
2782,코  메디콕스,[기재정정]사업보고서 (2004.12),메디콕스,2005.05.09,,00356839,20050509000678
2783,코  프럼파스트,[기재정정]사업보고서 (2004.12),프럼파스트,2005.05.09,,00356389,20050509000597
2784,기  에코페트로시스템,[기재정정]사업보고서 (2004.12),에코페트로시스템,2005.05.09,,00268297,20050509000456
2785,유  현대비앤지스틸,[기재정정]사업보고서 (2004.12),현대비앤지스틸,2005.05.09,,00125743,20050509000201
2786,기  테스텍,[기재정정]사업보고서 (2004.12),테스텍,2005.05.07,,00331760,20050507000031
2787,유  일진디스플,[기재정정]사업보고서 (2004.12),일진디스플,2005.05.07,,00198697,20050507000026
2788,코  진로발효,[기재정정]사업보고서 (2004.12),진로발효,2005.05.07,,00170877,20050507000023
2789,유  시알홀딩스,[첨부정정]사업보고서 (2004.12),시알홀딩스,2005.05.07,연,00148984,20050507000018
2790,기  에코페트로시스템,[기재정정]사업보고서 (2004.12),에코페트로시스템,2005.05.06,정,00268297,20050506000753
2791,기  남산물산,[기재정정]사업보고서 (2004.12),남산물산,2005.05.06,,00188122,20050506000741
2792,기  한메엔에스,[첨부정정]사업보고서 (2004.12),한메엔에스,2005.05.06,,00136217,20050506000691
2793,코  카스,[기재정정]사업보고서 (2004.12),카스,2005.05.06,,00152260,20050506000610
2794,기  코아정보시스템,[기재정정]사업보고서 (2004.12),코아정보시스템,2005.05.06,,00259855,20050506000492
2795,기  씨앤케이인터내셔널,[기재정정]사업보고서 (2004.12),씨앤케이인터내셔널,2005.05.06,,00252755,20050506000380
