번호,공시대상회사,보고서명,제출인,접수일자,비고,popup_href,report_href
2914,기  제네시스디벨롭먼트홀딩스,[첨부정정]사업보고서 (2010.12),제네시스디벨롭먼트홀딩스,2011.05.13,연,00350738,20110513002514
2915,유  한국무브넥스,[기재정정]사업보고서 (2010.12),한국무브넥스,2011.05.13,연,00160418,20110513002279
2916,기  예당컴퍼니,[첨부정정]사업보고서 (2010.12),예당컴퍼니,2011.05.13,,00252393,20110513001718
2917,코  코메론,[기재정정]사업보고서 (2010.12),코메론,2011.05.13,연,00152783,20110513000988
2918,기  우리종합금융,[첨부정정]사업보고서 (2010.03),우리종합금융,2011.05.13,,00104102,20110512003155
2919,코  아이텍,[기재정정]사업보고서 (2010.12),아이텍,2011.05.12,,00626011,20110512003007
2920,코  테라젠이텍스,[기재정정]사업보고서 (2010.12),테라젠이텍스,2011.05.12,연,00249894,20110512002951
2921,코  코디,[기재정정]사업보고서 (2010.12),코디,2011.05.12,,00308559,20110512002599
2922,유  영원무역홀딩스,[기재정정]사업보고서 (2010.12),영원무역홀딩스,2011.05.12,연,00140964,20110512002497
2923,기  신한은행,[기재정정]사업보고서 (2010.12),신한은행,2011.05.12,정연,00149293,20110512001960
2924,코  큐캐피탈,[기재정정]사업보고서 (2010.12),큐캐피탈,2011.05.12,연,00267942,20110512001623
2925,유  동부건설,[기재정정]사업보고서 (2010.12),동부건설,2011.05.11,연,00115612,20110511000591
2926,코  삼진엘앤디,[첨부정정]사업보고서 (2010.12),삼진엘앤디,2011.05.09,연,00239514,20110509001245
2927,기  우방,사업보고서 (2010.12),우방,2011.05.09,,00142564,20110509000917
2928,코  모아텍,[기재정정]사업보고서 (2010.12),모아텍,2011.05.09,연,00241209,20110509000452
2929,기  다산자기관리부동산투자회사,[기재정정]사업보고서 (2010.12),다산자기관리부동산투자회사,2011.05.06,,00686970,20110506001145
2930,기  지노시스템,[기재정정]사업보고서 (2010.12),지노시스템,2011.05.06,,00244589,20110506000511
2931,코  KNN,[기재정정]사업보고서 (2010.12),KNN,2011.05.04,,00208134,20110504001002
2932,유  HDC현대EP,[기재정정]사업보고서 (2010.12),HDC현대EP,2011.05.04,연,00357935,20110504000792
2933,기  동아일보사,[첨부정정]사업보고서 (2010.12),동아일보사,2011.05.04,연,00116763,20110504000687
2934,코  이오테크닉스,[첨부정정]사업보고서 (2010.12),이오테크닉스,2011.05.04,연,00246417,20110504000255
2935,코  유비벨록스,[기재정정]사업보고서 (2010.12),유비벨록스,2011.05.04,,00592653,20110504000217
2936,기  중국원양자원유한공사,[기재정정]사업보고서 (2010.12),중국원양자원유한공사,2011.05.03,연,00722500,20110503001055
2937,유  태광산업,[첨부정정]사업보고서 (2010.12),태광산업,2011.05.03,연,00153393,20110503001021
2938,유  LX인터내셔널  IR,[첨부정정]사업보고서 (2010.12),LX인터내셔널,2011.05.03,연,00120076,20110503001009
2939,유  플레이그램,[첨부정정]사업보고서 (2010.12),플레이그램,2011.05.03,연,00103130,20110503000645
2940,유  한국전자홀딩스,[첨부정정]사업보고서 (2010.12),한국전자홀딩스,2011.05.03,연,00159254,20110503000469
2941,유  SBS,[기재정정]사업보고서 (2010.12),SBS,2011.05.03,연,00130772,20110503000158
2942,기  경남기업,[첨부정정]사업보고서 (2010.12),경남기업,2011.05.03,연,00101257,20110503000117
2943,기  경남기업,[첨부정정]사업보고서 (2010.12),경남기업,2011.05.03,정연,00101257,20110503000001
2944,코  파인테크닉스,[첨부정정]사업보고서 (2010.12),파인테크닉스,2011.05.02,연,00755739,20110502001534
2945,기  신한,[기재정정]사업보고서 (2010.12),신한,2011.05.02,연,00173740,20110502001514
2946,기  신한,[기재정정]사업보고서 (2010.12),신한,2011.05.02,정연,00173740,20110502001483
2947,코  파인테크닉스,[첨부정정]사업보고서 (2010.12),파인테크닉스,2011.05.02,정연,00755739,20110502001410
2948,기  티이씨앤코,[기재정정]사업보고서 (2010.12),티이씨앤코,2011.05.02,연,00138127,20110502001372
2949,기  넥스트솔루션,사업보고서 (2010.12),넥스트솔루션,2011.05.02,,00261975,20110502001291
2950,기  차이나하오란리사이클링유한공사,사업보고서 (2010.12),차이나하오란리사이클링유한공사,2011.05.02,연,00790121,20110502001078
2951,코  이스트아시아홀딩스,사업보고서 (2010.12),이스트아시아홀딩스,2011.05.02,연,00799070,20110502001001
2952,기  에스앤씨엔진그룹리미티드,사업보고서 (2010.12),에스앤씨엔진그룹리미티드,2011.05.02,연,00786331,20110502000988
2953,코  차바이오텍  IR,[기재정정]사업보고서 (2010.12),차바이오텍,2011.05.02,연,00525679,20110502000823
2954,기  성융광전투자유한공사,사업보고서 (2010.12),성융광전투자유한공사,2011.05.02,연,00830377,20110502000747
2955,코  한일화학,[기재정정]사업보고서 (2010.12),한일화학,2011.05.02,연,00267979,20110502000728
2956,코  오상자이엘,[첨부정정]사업보고서 (2010.12),오상자이엘,2011.05.02,연,00226547,20110502000529
2957,코  메가스터디,[기재정정]사업보고서 (2010.12),메가스터디,2011.05.02,연,00422284,20110502000308
2958,코  기산텔레콤,[첨부정정]사업보고서 (2010.12),기산텔레콤,2011.05.02,연,00258421,20110502000270
2959,코  티비씨,[기재정정]사업보고서 (2010.12),티비씨,2011.05.02,,00204642,20110502000021
2960,기  3노드디지탈그룹유한공사,사업보고서 (2010.12),3노드디지탈그룹유한공사,2011.05.02,연,00630111,20110502000002
2961,코  선광,[기재정정]사업보고서 (2010.12),선광,2011.05.02,연,00131896,20110429001444
2962,코  코맥스,[기재정정]사업보고서 (2010.12),코맥스,2011.04.29,연,00268118,20110429001298
2963,기  케이비물산,사업보고서 (2011.01),케이비물산,2011.04.29,,00154189,20110429001260
2964,코  심텍홀딩스,[첨부정정]사업보고서 (2010.12),심텍홀딩스,2011.04.29,연,00152127,20110429001204
2965,코  심텍홀딩스,[기재정정]사업보고서 (2010.12),심텍홀딩스,2011.04.29,정연,00152127,20110429001110
2966,기  더스텔라,[기재정정]사업보고서 (2010.12),더스텔라,2011.04.29,연,00307037,20110429001107
2967,유  GS건설,[기재정정]사업보고서 (2010.12),GS건설,2011.04.29,연,00120030,20110429001060
2968,유  동아쏘시오홀딩스,[기재정정]사업보고서 (2010.12),동아쏘시오홀딩스,2011.04.29,연,00116824,20110429001056
2969,코  SGA,[기재정정]사업보고서 (2010.12),SGA,2011.04.29,연,00351579,20110429000989
2970,코  코다코,[기재정정]사업보고서 (2010.12),코다코,2011.04.29,,00295857,20110429000966
2971,기  지나인제약,[기재정정]사업보고서 (2010.12),지나인제약,2011.04.29,연,00477257,20110429000961
2972,기  중국원양자원유한공사,사업보고서 (2010.12),중국원양자원유한공사,2011.04.29,정연,00722500,20110429000920
2973,코  한국선재,[기재정정]사업보고서 (2010.12),한국선재,2011.04.29,연,00158015,20110429000799
2974,기  연합과기공고유한공사,사업보고서 (2010.12),연합과기공고유한공사,2011.04.29,연,00680161,20110429000689
2975,기  신비앤텍,[기재정정]사업보고서 (2010.12),신비앤텍,2011.04.29,연,00446479,20110429000636
2976,코  오상자이엘,[기재정정]사업보고서 (2010.12),오상자이엘,2011.04.29,정연,00226547,20110429000628
2977,기  미리넷,[기재정정]사업보고서 (2010.12),미리넷,2011.04.29,연,00361035,20110429000190
2978,코  애머릿지,사업보고서 (2010.12),애머릿지,2011.04.29,연,00781202,20110429000153
2979,기  일화모직공업,[기재정정]사업보고서 (2010.11),일화모직공업,2011.04.29,,00146719,20110429000064
2980,코  EG,[첨부정정]사업보고서 (2010.12),EG,2011.04.29,연,00261054,20110429000004
2981,유  엘브이엠씨,사업보고서 (2010.12),엘브이엠씨,2011.04.28,연,00838500,20110428000253
2982,기  일화모직공업,[기재정정]사업보고서 (2010.11),일화모직공업,2011.04.28,정,00146719,20110428000245
2983,기  웨이포트유한공사,사업보고서 (2010.12),웨이포트유한공사,2011.04.28,연,00823687,20110427000688
2984,기  비엠더블유파이낸셜서비스코리아,[첨부정정]사업보고서 (2010.12),비엠더블유파이낸셜서비스코리아,2011.04.27,,00414300,20110427000482
2985,코  동국알앤에스,[기재정정]사업보고서 (2010.12),동국알앤에스,2011.04.27,,00472890,20110427000362
2986,코  오공,[첨부정정]사업보고서 (2010.12),오공,2011.04.27,연,00220969,20110427000104
2987,코  인피니트헬스케어,[기재정정]사업보고서 (2010.12),인피니트헬스케어,2011.04.27,정,00435969,20110427000038
2988,유  페이퍼코리아,[기재정정]사업보고서 (2010.12),페이퍼코리아,2011.04.26,연,00134723,20110426000380
2989,유  무학,[기재정정]사업보고서 (2010.12),무학,2011.04.26,,00121543,20110426000153
2990,코  오성첨단소재,[첨부정정]사업보고서 (2010.12),오성첨단소재,2011.04.25,연,00350048,20110425000518
2991,유  영풍제지,[기재정정]사업보고서 (2010.12),영풍제지,2011.04.25,,00141404,20110425000298
2992,코  아이디스홀딩스,[기재정정]사업보고서 (2010.12),아이디스홀딩스,2011.04.25,연,00359580,20110425000011
2993,코  휴림에이텍,[기재정정]사업보고서 (2010.12),휴림에이텍,2011.04.22,,00230814,20110422000409
2994,유  한국무브넥스,[기재정정]사업보고서 (2010.12),한국무브넥스,2011.04.22,정연,00160418,20110422000207
2995,유  태영건설,[기재정정]사업보고서 (2010.12),태영건설,2011.04.22,연,00153861,20110422000161
2996,기  현대캐피탈,[기재정정]사업보고서 (2010.12),현대캐피탈,2011.04.21,,00208514,20110421000259
2997,코  서호전기,[기재정정]사업보고서 (2010.12),서호전기,2011.04.21,정,00220622,20110421000037
2998,기  차이나그레이트스타인터내셔널리미티드,사업보고서 (2010.12),차이나그레이트스타인터내셔널리미티드,2011.04.21,연,00695464,20110421000017
2999,기  건영,[기재정정]사업보고서 (2010.12),건영,2011.04.20,,00100957,20110420000358
3000,코  인포뱅크,[기재정정]사업보고서 (2010.12),인포뱅크,2011.04.20,,00243757,20110420000068
3001,기  호반산업,[기재정정]사업보고서 (2010.12),호반산업,2011.04.18,,00144766,20110418000277
3002,기  신비앤텍,[기재정정]사업보고서 (2010.12),신비앤텍,2011.04.15,정연,00446479,20110415000506
3003,기  넷피아,사업보고서 (2010.12),넷피아,2011.04.15,,00262336,20110415000500
3004,유  대성산업,[기재정정]사업보고서 (2010.12),대성산업,2011.04.15,연,00828789,20110415000374
3005,기  케이피지엠,사업보고서 (2010.12),케이피지엠,2011.04.15,,00436676,20110415000320
3006,기  사이프러스인베스트먼트,사업보고서 (2010.12),사이프러스인베스트먼트,2011.04.15,연,00852582,20110415000282
3007,유  문배철강,[첨부정정]사업보고서 (2010.12),문배철강,2011.04.15,연,00121570,20110415000274
3008,기  유미홀딩스,사업보고서 (2010.12),유미홀딩스,2011.04.14,,00384823,20110414001233
3009,유  지누스  IR,사업보고서 (2010.12),지누스,2011.04.14,연,00150633,20110414001202
3010,기  인젠,사업보고서 (2010.12),인젠,2011.04.14,,00352295,20110414001129
3011,유  동아쏘시오홀딩스,[기재정정]사업보고서 (2010.12),동아쏘시오홀딩스,2011.04.14,정연,00116824,20110414000985
3012,기  코리아닷컴커뮤니케이션즈,사업보고서 (2010.12),코리아닷컴커뮤니케이션즈,2011.04.14,,00378442,20110413001608
3013,기  지오엠씨,사업보고서 (2010.12),지오엠씨,2011.04.13,,00232317,20110413001331
3014,유  POSCO홀딩스,[기재정정]사업보고서 (2010.12),POSCO홀딩스,2011.04.13,연,00155319,20110413001032
3015,기  마이크로사이언스테크  IR,사업보고서 (2010.12),마이크로사이언스테크,2011.04.13,,00262761,20110413000560
3016,유  KH 필룩스,[기재정정]사업보고서 (2010.12),KH 필룩스,2011.04.13,연,00193009,20110413000419
3017,기  에듀언스,[기재정정]사업보고서 (2010.12),에듀언스,2011.04.13,연,00173634,20110413000160
3018,코  쎄니트,[기재정정]사업보고서 (2010.12),쎄니트,2011.04.12,연,00239596,20110412001135
3019,코  유신,[첨부정정]사업보고서 (2010.12),유신,2011.04.12,,00144650,20110412001035
3020,기  에코솔루션,사업보고서 (2010.12),에코솔루션,2011.04.11,,00346966,20110411000702
3021,기  뉴젠아이씨티,사업보고서 (2010.12),뉴젠아이씨티,2011.04.08,,00350118,20110408001527
3022,기  장금상선,사업보고서 (2010.12),장금상선,2011.04.08,연,00301705,20110408000024
3023,기  신대성전기,사업보고서 (2010.12),신대성전기,2011.04.07,정,00110538,20110407001440
3024,기  삼우이엠씨,[기재정정]사업보고서 (2010.12),삼우이엠씨,2011.04.07,연,00127370,20110407001128
3025,코  캠시스,[첨부정정]사업보고서 (2010.12),캠시스,2011.04.07,연,00330044,20110407000658
3026,기  코웰이홀딩스유한공사,사업보고서 (2010.12),코웰이홀딩스유한공사,2011.04.07,연,00642648,20110407000634
3027,유  SNT홀딩스,[기재정정]사업보고서 (2010.12),SNT홀딩스,2011.04.06,연,00225159,20110406001262
3028,기  시노펙스그린테크,[기재정정]사업보고서 (2010.12),시노펙스그린테크,2011.04.06,연,00261212,20110406001230
3029,유  세아제강지주,[기재정정]사업보고서 (2010.12),세아제강지주,2011.04.06,연,00124197,20110406000953
3030,기  국제건설,[기재정정]사업보고서 (2010.12),국제건설,2011.04.06,정,00788241,20110406000655
3031,기  아이.지.앰.,사업보고서 (2010.12),아이.지.앰.,2011.04.06,,00168012,20110406000267
3032,코  켐트로닉스,[기재정정]사업보고서 (2010.12),켐트로닉스,2011.04.05,연,00371485,20110405001481
3033,코  톱텍,[기재정정]사업보고서 (2010.12),톱텍,2011.04.05,연,00531917,20110405001166
3034,기  이랜드월드,[기재정정]사업보고서 (2010.12),이랜드월드,2011.04.05,연,00207108,20110405001137
3035,기  세아창원특수강,[기재정정]사업보고서 (2010.12),세아창원특수강,2011.04.05,,00231512,20110405001105
3036,기  하나은행,[기재정정]사업보고서 (2010.12),하나은행,2011.04.05,연,00158909,20110405001042
3037,유  삼일제약,[기재정정]사업보고서 (2010.12),삼일제약,2011.04.05,,00128032,20110405000598
3038,유  셀트리온,[기재정정]사업보고서 (2010.12),셀트리온,2011.04.05,,00413046,20110405000030
3039,유  HMM,[기재정정]사업보고서 (2010.12),HMM,2011.04.04,연,00164645,20110404001538
3040,기  엠피씨플러스,[기재정정]사업보고서 (2010.12),엠피씨플러스,2011.04.04,연,00302078,20110404001232
3041,코  부스타,[기재정정]사업보고서 (2010.12),부스타,2011.04.04,,00124276,20110404000064
3042,기  우리담배,사업보고서 (2010.12),우리담배,2011.04.01,,00596534,20110401001361
3043,기  대주코레스,사업보고서 (2010.12),대주코레스,2011.04.01,,00133715,20110401001062
3044,기  티맥스소프트,[기재정정]사업보고서 (2010.12),티맥스소프트,2011.04.01,,00340111,20110401000822
3045,기  아주엠씨엠,사업보고서 (2010.12),아주엠씨엠,2011.04.01,,00312084,20110401000237
3046,기  현대캐피탈아메리카,사업보고서 (2010.12),현대캐피탈아메리카,2011.04.01,,00760500,20110401000168
3047,기  스톰이앤에프,[기재정정]사업보고서 (2010.12),스톰이앤에프,2011.04.01,,00264796,20110401000049
3048,코  파트론,[기재정정]사업보고서 (2010.12),파트론,2011.04.01,연,00490151,20110401000035
3049,유  DL,[첨부정정]사업보고서 (2010.12),DL,2011.04.01,연,00109693,20110401000001
3050,기  엘앤피아너스,사업보고서 (2010.12),엘앤피아너스,2011.03.31,연,00298252,20110331003201
3051,기  농업회사법인합천유통,사업보고서 (2010.12),농업회사법인합천유통,2011.03.31,,00777953,20110331003200
3052,기  나이스메탈,사업보고서 (2010.12),나이스메탈,2011.03.31,,00408585,20110331003198
3053,유  계양전기  IR,[기재정정]사업보고서 (2010.12),계양전기,2011.03.31,연,00102618,20110331003196
3054,코  오리엔트정공,사업보고서 (2010.12),오리엔트정공,2011.03.31,,00300405,20110331003192
3055,기  하나은행,사업보고서 (2010.12),하나은행,2011.03.31,연,00130897,20110331003190
3056,기  피엔에스커튼월,사업보고서 (2010.12),피엔에스커튼월,2011.03.31,,00107303,20110331003175
3057,기  중앙디자인,사업보고서 (2010.12),중앙디자인,2011.03.31,,00200761,20110331003174
3058,기  삼우이엠씨,사업보고서 (2010.12),삼우이엠씨,2011.03.31,정연,00127370,20110331003171
3059,코  부스타,사업보고서 (2010.12),부스타,2011.03.31,정,00124276,20110331003168
3060,기  이지시스템,사업보고서 (2010.12),이지시스템,2011.03.31,,00312048,20110331003164
3061,유  대한전선,사업보고서 (2010.12),대한전선,2011.03.31,연,00113207,20110331003161
3062,기  신한,사업보고서 (2010.12),신한,2011.03.31,정연,00173740,20110331003150
3063,기  에코페트로시스템,사업보고서 (2010.12),에코페트로시스템,2011.03.31,,00268297,20110331003144
3064,코  나이스정보통신,사업보고서 (2010.12),나이스정보통신,2011.03.31,,00264945,20110331003142
3065,기  씨앤에이치캐피탈,사업보고서 (2010.12),씨앤에이치캐피탈,2011.03.31,,00792484,20110331003139
3066,기  평택에너지앤파워,사업보고서 (2010.12),평택에너지앤파워,2011.03.31,,00683450,20110331003134
3067,기  씨제이지엘에스,사업보고서 (2010.12),씨제이지엘에스,2011.03.31,,00206747,20110331003133
3068,기  엠엔에프씨,사업보고서 (2010.12),엠엔에프씨,2011.03.31,,00236368,20110331003131
3069,기  케이알제2호개발전문위탁관리부동산투자회사,사업보고서 (2010.12),케이알제2호개발전문위탁관리부동산투자회사,2011.03.31,,00647917,20110331003130
3070,기  스틸플라워,[기재정정]사업보고서 (2010.12),스틸플라워,2011.03.31,연,00454265,20110331003123
3071,코  프로텍,[기재정정]사업보고서 (2010.12),프로텍,2011.03.31,,00325112,20110331003119
3072,유  제주은행,사업보고서 (2010.12),제주은행,2011.03.31,연,00148832,20110331003118
3073,기  더다올,사업보고서 (2010.12),더다올,2011.03.31,,00407391,20110331003117
3074,기  비엠더블유파이낸셜서비스코리아,[기재정정]사업보고서 (2010.12),비엠더블유파이낸셜서비스코리아,2011.03.31,정,00414300,20110331003114
3075,기  케이에스리소스,사업보고서 (2010.12),케이에스리소스,2011.03.31,,00385451,20110331003113
3076,유  벽산,사업보고서 (2010.12),벽산,2011.03.31,연,00122898,20110331003111
3077,기  플랜텍,[기재정정]사업보고서 (2010.12),플랜텍,2011.03.31,,00181934,20110331003112
3078,기  대농,사업보고서 (2010.12),대농,2011.03.31,,00109107,20110331003105
3079,코  웹케시,[기재정정]사업보고서 (2010.12),웹케시,2011.03.31,,00323868,20110331003102
3080,유  KEC,사업보고서 (2010.12),KEC,2011.03.31,연,00589127,20110331003097
3081,코  인피니트헬스케어,사업보고서 (2010.12),인피니트헬스케어,2011.03.31,정,00435969,20110331003088
3082,유  페이퍼코리아,사업보고서 (2010.12),페이퍼코리아,2011.03.31,정연,00134723,20110331003087
3083,코  솔본,사업보고서 (2010.12),솔본,2011.03.31,연,00249982,20110331003084
3084,기  씨티앤티,사업보고서 (2010.12),씨티앤티,2011.03.31,,00334493,20110331003083
3085,유  HD한국조선해양,사업보고서 (2010.12),HD한국조선해양,2011.03.31,정연,00164830,20110331003076
3086,유  노루홀딩스,사업보고서 (2010.12),노루홀딩스,2011.03.31,연,00113508,20110331003074
3087,기  이수,사업보고서 (2010.12),이수,2011.03.31,연,00461618,20110331003073
3088,유  SK디스커버리,사업보고서 (2010.12),SK디스커버리,2011.03.31,연,00131832,20110331003072
3089,기  엘앤씨피,사업보고서 (2010.12),엘앤씨피,2011.03.31,,00191108,20110331003068
3090,유  두산,사업보고서 (2010.12),두산,2011.03.31,연,00117212,20110331003067
3091,기  엔스퍼트,사업보고서 (2010.12),엔스퍼트,2011.03.31,,00595243,20110331003059
3092,유  SK네트웍스,사업보고서 (2010.12),SK네트웍스,2011.03.31,연,00131780,20110331003058
3093,유  케이씨씨  IR,[기재정정]사업보고서 (2010.12),케이씨씨,2011.03.31,연,00105271,20110331003056
3094,유  고려아연,사업보고서 (2010.12),고려아연,2011.03.31,연,00102858,20110331003053
3095,코  코리아에프티,사업보고서 (2010.12),코리아에프티,2011.03.31,,00803425,20110331003051
3096,기  한국제지,사업보고서 (2010.12),한국제지,2011.03.31,연,00159412,20110331003049
3097,기  두산캐피탈,[기재정정]사업보고서 (2010.12),두산캐피탈,2011.03.31,연,00224691,20110331003048
3098,유  두산에너빌리티,사업보고서 (2010.12),두산에너빌리티,2011.03.31,연,00159616,20110331003047
3099,코  경남제약,사업보고서 (2010.12),경남제약,2011.03.31,연,00307028,20110331003045
3100,기  우리금융캐피탈,사업보고서 (2010.12),우리금융캐피탈,2011.03.31,연,00209443,20110331003044
3101,코  대성창투,사업보고서 (2010.12),대성창투,2011.03.31,,00109037,20110331003041
3102,유  SK하이닉스,사업보고서 (2010.12),SK하이닉스,2011.03.31,연,00164779,20110331003040
3103,유  SGC에너지,사업보고서 (2010.12),SGC에너지,2011.03.31,연,00125150,20110331003039
3104,유  롯데지주  IR,사업보고서 (2010.12),롯데지주,2011.03.31,연,00120562,20110331003037
3105,기  헤파호프코리아,사업보고서 (2010.12),헤파호프코리아,2011.03.31,,00267094,20110331003035
3106,코  바텍  IR,사업보고서 (2010.12),바텍,2011.03.31,,00264255,20110331003032
3107,유  현대모비스,사업보고서 (2010.12),현대모비스,2011.03.31,연,00164788,20110331003027
3108,기  건영,사업보고서 (2010.12),건영,2011.03.31,정,00100957,20110331003026
3109,기  넥슨지티,사업보고서 (2010.12),넥슨지티,2011.03.31,,00266943,20110331003025
3110,기  삼성물산,사업보고서 (2010.12),삼성물산,2011.03.31,연,00126229,20110331003024
3111,유  세방,사업보고서 (2010.12),세방,2011.03.31,연,00133812,20110331003022
3112,코  파인디앤씨,사업보고서 (2010.12),파인디앤씨,2011.03.31,,00350020,20110331003021
3113,코  주성엔지니어링,사업보고서 (2010.12),주성엔지니어링,2011.03.31,연,00252135,20110331003020
3114,유  해태제과식품,사업보고서 (2010.12),해태제과식품,2011.03.31,,00428321,20110331003017
3115,유  SIMPAC,사업보고서 (2010.12),SIMPAC,2011.03.31,연,00138260,20110331003016
3116,유  동양철관,사업보고서 (2010.12),동양철관,2011.03.31,연,00117629,20110331003013
3117,코  아주IB투자,사업보고서 (2010.12),아주IB투자,2011.03.31,,00156895,20110331003014
3118,코  DMS,사업보고서 (2010.12),DMS,2011.03.31,정연,00361594,20110331003012
3119,유  HL홀딩스,사업보고서 (2010.12),HL홀딩스,2011.03.31,연,00299002,20110331003011
3120,기  한화글로벌에셋,사업보고서 (2010.12),한화글로벌에셋,2011.03.31,,00262114,20110331003010
3121,유  백산,사업보고서 (2010.12),백산,2011.03.31,연,00122551,20110331003009
3122,코  에코프로  IR,[기재정정]사업보고서 (2010.12),에코프로,2011.03.31,,00536541,20110331003008
3123,코  이노와이어리스,[기재정정]사업보고서 (2010.12),이노와이어리스,2011.03.31,,00462121,20110331003007
3124,유  하나금융지주,사업보고서 (2010.12),하나금융지주,2011.03.31,연,00547583,20110331003003
3125,코  THE E&M,사업보고서 (2010.12),THE E&M,2011.03.31,,00519252,20110331003001
3126,기  롯데알미늄,사업보고서 (2010.12),롯데알미늄,2011.03.31,연,00120535,20110331003000
3127,코  구영테크,사업보고서 (2010.12),구영테크,2011.03.31,정연,00202060,20110331002998
3128,기  에스컴,사업보고서 (2010.12),에스컴,2011.03.31,,00125929,20110331002997
3129,기  비엔씨컴퍼니,사업보고서 (2010.12),비엔씨컴퍼니,2011.03.31,,00372989,20110331002994
3130,코  유아이디,사업보고서 (2010.12),유아이디,2011.03.31,,00400121,20110331002992
3131,코  대봉엘에스,사업보고서 (2010.12),대봉엘에스,2011.03.31,,00442826,20110331002991
3132,유  아이에스동서,사업보고서 (2010.12),아이에스동서,2011.03.31,연,00115977,20110331002990
3133,기  씨티엘테크,사업보고서 (2010.12),씨티엘테크,2011.03.31,연,00355821,20110331002987
3134,유  현대건설,사업보고서 (2010.12),현대건설,2011.03.31,연,00164478,20110331002986
3135,기  씨모텍,사업보고서 (2010.12),씨모텍,2011.03.31,연,00582054,20110331002983
3136,기  티이씨앤코,[기재정정]사업보고서 (2010.12),티이씨앤코,2011.03.31,정연,00138127,20110331002982
3137,유  인바이오젠,사업보고서 (2010.12),인바이오젠,2011.03.31,정,00652423,20110331002980
3138,기  이랜드월드,사업보고서 (2010.12),이랜드월드,2011.03.31,정연,00207108,20110331002979
3139,기  금빛,사업보고서 (2010.12),금빛,2011.03.31,연,00455112,20110331002977
3140,유  서연,사업보고서 (2010.12),서연,2011.03.31,연,00163114,20110331002976
3141,기  다산자기관리부동산투자회사,사업보고서 (2010.12),다산자기관리부동산투자회사,2011.03.31,정,00686970,20110331002975
3142,기  제네시스디벨롭먼트홀딩스,사업보고서 (2010.12),제네시스디벨롭먼트홀딩스,2011.03.31,정연,00350738,20110331002974
3143,코  피노,사업보고서 (2010.12),피노,2011.03.31,,00276083,20110331002973
3144,기  씨디네트웍스,사업보고서 (2010.12),씨디네트웍스,2011.03.31,연,00493501,20110331002971
3145,유  신세계  IR,사업보고서 (2010.12),신세계,2011.03.31,연,00136378,20110331002970
3146,기  훈영,사업보고서 (2010.12),훈영,2011.03.31,,00188946,20110331002969
3147,코  삼표시멘트,사업보고서 (2010.12),삼표시멘트,2011.03.31,연,00239639,20110331002966
3148,유  HDC,사업보고서 (2010.12),HDC,2011.03.31,연,00164636,20110331002965
3149,기  씨제이이앤엠,사업보고서 (2010.12),씨제이이앤엠,2011.03.31,정연,00838421,20110331002961
3150,유  현대백화점,사업보고서 (2010.12),현대백화점,2011.03.31,연,00428251,20110331002960
3151,코  네이처셀,사업보고서 (2010.12),네이처셀,2011.03.31,연,00117276,20110331002959
3152,유  LG화학,사업보고서 (2010.12),LG화학,2011.03.31,연,00356361,20110331002957
3153,유  동양,사업보고서 (2010.12),동양,2011.03.31,연,00117337,20110331002955
3154,유  한일현대시멘트,사업보고서 (2010.12),한일현대시멘트,2011.03.31,연,00164672,20110331002953
3155,유  한진,사업보고서 (2010.12),한진,2011.03.31,연,00163512,20110331002952
3156,유  삼성카드,사업보고서 (2010.12),삼성카드,2011.03.31,,00126292,20110331002949
3157,유  신한지주,사업보고서 (2010.12),신한지주,2011.03.31,정연,00382199,20110331002947
3158,유  유수홀딩스,사업보고서 (2010.12),유수홀딩스,2011.03.31,연,00163691,20110331002946
3159,기  드림위즈,사업보고서 (2010.12),드림위즈,2011.03.31,,00336288,20110331002943
3160,기  맥스브로,사업보고서 (2010.12),맥스브로,2011.03.31,,00560991,20110331002941
3161,유  HD현대인프라코어,사업보고서 (2010.12),HD현대인프라코어,2011.03.31,연,00344287,20110331002939
3162,기  카카오엠,사업보고서 (2010.12),카카오엠,2011.03.31,,00130949,20110331002940
3163,유  대림비앤코,사업보고서 (2010.12),대림비앤코,2011.03.31,연,00109754,20110331002938
3164,기  한화호텔앤드리조트,사업보고서 (2010.12),한화호텔앤드리조트,2011.03.31,,00254948,20110331002937
3165,코  원익홀딩스,사업보고서 (2010.12),원익홀딩스,2011.03.31,연,00216647,20110331002933
3166,유  한국주강,[기재정정]사업보고서 (2010.12),한국주강,2011.03.31,,00159564,20110331002932
3167,유  LX인터내셔널  IR,사업보고서 (2010.12),LX인터내셔널,2011.03.31,정연,00120076,20110331002931
3168,기  심팩인더스트리,사업보고서 (2010.12),심팩인더스트리,2011.03.31,,00123648,20110331002930
3169,기  셀런,사업보고서 (2010.12),셀런,2011.03.31,,00134051,20110331002929
3170,유  현대홈쇼핑,사업보고서 (2010.12),현대홈쇼핑,2011.03.31,,00412597,20110331002928
3171,기  에스엘엘중앙,사업보고서 (2010.12),에스엘엘중앙,2011.03.31,,00299367,20110331002924
3172,기  지앤알,사업보고서 (2010.12),지앤알,2011.03.31,,00267474,20110331002922
3173,유  동부건설,사업보고서 (2010.12),동부건설,2011.03.31,정연,00115612,20110331002917
3174,코  메타바이오메드,[기재정정]사업보고서 (2010.12),메타바이오메드,2011.03.31,,00317681,20110331002915
3175,유  사조산업,사업보고서 (2010.12),사조산업,2011.03.31,연,00124799,20110331002914
